,Gata2,Gata1,Klf1,Epor,Hba-a2,Elane,Cebpe,Gfi1,Irf8,Csf1r,Ctsg,groups
19,0.17257215082645416,1.3398655939102173,1.3359769275784492,1.4065960216522218,1.3043409287929535,-0.5266080442070961,-0.26569265365600586,-0.27365121006965637,-0.3157777261734009,-0.42220208048820496,-0.46850851461291315,13.44
20,0.20629957556724549,1.309389681816101,1.2988533498346806,1.382544071674347,1.2753257590532303,-0.5413120034337043,-0.26569265365600586,-0.22354948043823242,-0.2928809034824371,-0.42220208048820496,-0.46850851461291315,13.12
21,0.20629957556724549,1.2632814037799835,1.2686646069586276,1.3344401717185974,1.2753257590532303,-0.5505891689658164,-0.26569265365600586,-0.22354948043823242,-0.2928809034824371,-0.42220208048820496,-0.46850851461291315,12.8
22,0.15284286797046662,1.217173125743866,1.2424462021887301,1.2785932755470275,1.2753257590532303,-0.5413120034337043,-0.26569265365600586,-0.22354948043823242,-0.2928809034824371,-0.42220208048820496,-0.4790447656810284,12.48
23,0.15284286797046662,1.1374189102649688,1.1902282525599004,1.2164198851585388,1.2293378019332886,-0.5598663334548474,-0.26569265365600586,-0.22354948043823242,-0.2928809034824371,-0.38439898669719696,-0.4895810167491436,12.16
24,0.15284286797046662,1.0913106322288513,1.146350564956665,1.1488975262641907,1.2293378019332886,-0.5598663334548474,-0.26569265365600586,-0.22354948043823242,-0.2928809034824371,-0.38439898669719696,-0.49574432894587517,11.84
25,0.18657029271125794,1.0913106322288513,1.0904947531223297,1.1107760858535767,1.1833498448133468,-0.5598663334548474,-0.3073019695281982,-0.22354948043823242,-0.3157777261734009,-0.38439898669719696,-0.48520807787775994,11.52
26,0.18657029271125794,1.018230744600296,1.051476366519928,1.048602695465088,1.1159787046909333,-0.5691434989869595,-0.3073019695281982,-0.22354948043823242,-0.3157777261734009,-0.38439898669719696,-0.509672495573759,11.2
27,0.18657029271125794,0.9951766061782837,0.9992584168910981,0.9810803365707398,1.0869635349512101,-0.5906844092905521,-0.3073019695281982,-0.22354948043823242,-0.3157777261734009,-0.38439898669719696,-0.5307449977844954,10.88
28,0.18657029271125794,0.9877548336982727,0.9388809275627136,0.9329764366149902,1.0579483652114867,-0.58140724375844,-0.3073019695281982,-0.22354948043823242,-0.3157777261734009,-0.38439898669719696,-0.5474445610493421,10.56
29,0.18657029271125794,0.9512148880958557,0.8866629779338837,0.8848725366592407,0.9829452413320542,-0.5999615737795829,-0.3073019695281982,-0.22354948043823242,-0.3157777261734009,-0.38439898669719696,-0.5719089787453413,10.24
30,0.2400270003080368,0.9281607496738434,0.8715686060488224,0.8367686367034912,0.9249149024486542,-0.5999615737795829,-0.3073019695281982,-0.22354948043823242,-0.3157777261734009,-0.38439898669719696,-0.5824452298134566,9.92
31,0.27375442504882813,0.8746306991577149,0.8262854899466038,0.7986471962928772,0.8789269453287125,-0.5852576145529746,-0.3073019695281982,-0.22354948043823242,-0.3157777261734009,-0.38439898669719696,-0.5824452298134566,9.6
32,0.27375442504882813,0.8515765607357025,0.7761430718004704,0.7605257558822632,0.8329389882087708,-0.5852576145529746,-0.3073019695281982,-0.22354948043823242,-0.3157777261734009,-0.38439898669719696,-0.5824452298134566,9.28
33,0.27375442504882813,0.8420082271099091,0.7650190390646457,0.7224043154716492,0.7749086493253707,-0.6067985248565674,-0.3073019695281982,-0.22354948043823242,-0.3386745488643646,-0.38439898669719696,-0.6069096475094556,8.96
34,0.2400270003080368,0.7884781777858734,0.7299709928035736,0.6743004155158997,0.7075375092029571,-0.6328428184986115,-0.3073019695281982,-0.22354948043823242,-0.3386745488643646,-0.38439898669719696,-0.6174458985775709,8.64
35,0.27375442504882813,0.7288840937614441,0.6741151809692383,0.6743004155158997,0.6615495520830155,-0.6235656529664994,-0.3073019695281982,-0.22354948043823242,-0.3386745488643646,-0.38439898669719696,-0.6364886426180602,8.32
36,0.27375442504882813,0.7058299553394317,0.6099953830242157,0.6602309250831604,0.6325343823432923,-0.6235656529664994,-0.26569265365600586,-0.22354948043823242,-0.36157137155532837,-0.38439898669719696,-0.6470248937606812,8.0
37,0.30748184978961945,0.6597216773033142,0.5722217118740082,0.6043840289115906,0.603519212603569,-0.6142884874343872,-0.26569265365600586,-0.22354948043823242,-0.36157137155532837,-0.38439898669719696,-0.6714893114566803,7.68
38,0.38579450964927675,0.6732074832916259,0.525618399232626,0.5368616700172424,0.5361480724811554,-0.6289924466609955,-0.26569265365600586,-0.22354948043823242,-0.36157137155532837,-0.38439898669719696,-0.6925618136674165,7.36
39,0.4195219343900681,0.6270992052555084,0.473400449603796,0.4810147738456726,0.4611449486017227,-0.6289924466609955,-0.26569265365600586,-0.22354948043823242,-0.38446819424629214,-0.38439898669719696,-0.6925618136674165,7.04
40,0.3660652267932892,0.5905592608451843,0.4281173335015774,0.4428933334350586,0.4611449486017227,-0.6197152811288834,-0.22408333778381348,-0.22354948043823242,-0.38446819424629214,-0.38439898669719696,-0.6925618136674165,6.72
41,0.3660652267932892,0.5370292103290558,0.3857420752942562,0.4047718930244446,0.4321297788619995,-0.6197152811288834,-0.22408333778381348,-0.22354948043823242,-0.38446819424629214,-0.38439898669719696,-0.6925618136674165,6.4
42,0.3660652267932892,0.5139750707149505,0.3316293178498745,0.34892499685287476,0.3861418217420578,-0.6289924456179142,-0.22408333778381348,-0.27365121006965637,-0.40736501693725585,-0.38439898669719696,-0.7136343158781528,6.08
43,0.3520670807361603,0.467866792678833,0.2775165604054928,0.33894253730773927,0.3861418217420578,-0.6382696111500263,-0.22408333778381348,-0.27365121006965637,-0.40736501693725585,-0.38439898669719696,-0.7241705669462681,5.76
44,0.3520670807361603,0.42175851464271547,0.22529861077666283,0.2830956411361694,0.31877068161964417,-0.6382696111500263,-0.26569265365600586,-0.27365121006965637,-0.4302618396282196,-0.38439898669719696,-0.7241705669462681,5.44
45,0.31833965599536895,0.3451743268966675,0.1678289793431759,0.2272487449645996,0.31877068161964417,-0.6475467766821384,-0.26569265365600586,-0.27365121006965637,-0.4302618396282196,-0.38439898669719696,-0.7514063806831837,5.12
46,0.31833965599536895,0.29906604886054994,0.15273460745811462,0.21317925453186035,0.31877068161964417,-0.6475467766821384,-0.26569265365600586,-0.27365121006965637,-0.4302618396282196,-0.38439898669719696,-0.7514063806831837,4.8
47,0.31833965599536895,0.2760119104385376,0.09526497602462769,0.15100586414337158,0.2437675577402115,-0.6475467766821384,-0.26569265365600586,-0.27365121006965637,-0.4302618396282196,-0.38439898669719696,-0.7408701296150685,4.48
48,0.38579450964927675,0.21129076361656188,0.049981859922409055,0.11288442373275757,0.19777960062026978,-0.6475467766821384,-0.26569265365600586,-0.27365121006965637,-0.4302618396282196,-0.38439898669719696,-0.7408701296150685,4.16
49,0.4303797447681427,0.19780495762825012,-0.007487771511077881,0.045362064838409426,0.19777960062026978,-0.6475467766821384,-0.26569265365600586,-0.27365121006965637,-0.45315866231918334,-0.38439898669719696,-0.7514063806831837,3.84
50,0.4303797447681427,0.14427490711212157,-0.052770887613296506,0.00724062442779541,0.16876443088054657,-0.6568239422142506,-0.26569265365600586,-0.27365121006965637,-0.4302618396282196,-0.38439898669719696,-0.7514063806831837,3.52
51,0.46410716950893405,0.13078910112380981,-0.09805400371551513,-0.016811325550079345,0.06838842988014221,-0.6568239422142506,-0.26569265365600586,-0.27365121006965637,-0.4302618396282196,-0.38439898669719696,-0.7758707983791828,3.2
52,0.46410716950893405,0.08468082308769226,-0.1370723892748356,-0.08433368444442749,0.0010172897577285767,-0.6715279014408588,-0.26569265365600586,-0.27365121006965637,-0.4302618396282196,-0.38439898669719696,-0.7864070495218038,2.88
53,0.46410716950893405,0.031150773763656617,-0.1960444487631321,-0.10838563442230224,-0.0909586238861084,-0.6862318606674671,-0.26569265365600586,-0.27365121006965637,-0.4302618396282196,-0.38439898669719696,-0.7969433005899191,2.56
54,0.46410716950893405,-0.028443310260772705,-0.24132756486535073,-0.15648953437805177,-0.14898896276950835,-0.7102129842340946,-0.26569265365600586,-0.27365121006965637,-0.4302618396282196,-0.38439898669719696,-0.8136428638547659,2.24
55,0.4978345942497253,-0.05149744987487793,-0.3054473628103733,-0.17055902481079102,-0.19497691988945007,-0.7009358187019825,-0.26569265365600586,-0.27365121006965637,-0.4302618396282196,-0.38439898669719696,-0.8180158028006553,1.92
56,0.5652894479036331,-0.05149744987487793,-0.3316657675802708,-0.20868046522140504,-0.19497691988945007,-0.7156397779285908,-0.26569265365600586,-0.27365121006965637,-0.4302618396282196,-0.38439898669719696,-0.8285520539432764,1.6
57,0.6436021077632904,-0.10152319908142089,-0.37242720752954483,-0.2708538556098938,-0.22399208962917327,-0.7201431612670421,-0.26569265365600586,-0.27365121006965637,-0.40736501693725585,-0.38439898669719696,-0.8363169083744287,1.28
58,0.6436021077632904,-0.13199911117553711,-0.3997080938518047,-0.3189577555656433,-0.2530072593688965,-0.7386974912881851,-0.26569265365600586,-0.27365121006965637,-0.40736501693725585,-0.38439898669719696,-0.857389410585165,0.96
59,0.6773295325040817,-0.15505324959754943,-0.4387264804542065,-0.34300970554351806,-0.22399208962917327,-0.7239935320615768,-0.26569265365600586,-0.27365121006965637,-0.40736501693725585,-0.346595892906189,-0.8740889738500118,0.64
60,0.7307862401008606,-0.21977439641952515,-0.47227209851145746,-0.3988566017150879,-0.28202242851257325,-0.733270697593689,-0.26569265365600586,-0.27365121006965637,-0.4302618396282196,-0.346595892906189,-0.898553391546011,0.32
61,0.7307862401008606,-0.2502503085136414,-0.5395844213664531,-0.466378960609436,-0.34005276739597323,-0.7548116078972816,-0.26569265365600586,-0.27365121006965637,-0.46655244708061216,-0.346595892906189,-0.9230178092420102,0.0
62,0.7307862401008606,-0.2733044469356537,-0.5546787932515145,-0.466378960609436,-0.34005276739597323,-0.7548116078972816,-0.26569265365600586,-0.27365121006965637,-0.46655244708061216,-0.346595892906189,-0.9230178092420102,0.0
63,0.7505155229568481,-0.2733044469356537,-0.5395844213664531,-0.466378960609436,-0.34005276739597323,-0.7640887734293937,-0.26569265365600586,-0.27365121006965637,-0.46655244708061216,-0.346595892906189,-0.9440903114527464,0.0
64,0.6830606693029404,-0.296358585357666,-0.5395844213664531,-0.44232701063156127,-0.34005276739597323,-0.7695155671238899,-0.26569265365600586,-0.27365121006965637,-0.46655244708061216,-0.346595892906189,-0.9273907481878996,0.0
65,0.7365173768997192,-0.296358585357666,-0.5546787932515145,-0.44232701063156127,-0.34005276739597323,-0.7695155671238899,-0.26569265365600586,-0.27365121006965637,-0.46655244708061216,-0.346595892906189,-0.9273907481878996,0.0
66,0.7365173768997192,-0.296358585357666,-0.5307547798752785,-0.44232701063156127,-0.34005276739597323,-0.7695155671238899,-0.26569265365600586,-0.27365121006965637,-0.46655244708061216,-0.346595892906189,-0.9484632503986359,0.0
67,0.7027899521589279,-0.296358585357666,-0.5458491517603398,-0.44232701063156127,-0.34005276739597323,-0.7695155671238899,-0.26569265365600586,-0.27365121006965637,-0.46655244708061216,-0.346595892906189,-0.9484632503986359,0.0
68,0.7562466597557068,-0.31941272377967833,-0.5307547798752785,-0.44232701063156127,-0.34005276739597323,-0.778792732656002,-0.26569265365600586,-0.27365121006965637,-0.46655244708061216,-0.346595892906189,-0.9589995014667511,0.0
69,0.7225192308425903,-0.31941272377967833,-0.5068307664990425,-0.44232701063156127,-0.34005276739597323,-0.778792732656002,-0.26569265365600586,-0.27365121006965637,-0.46655244708061216,-0.346595892906189,-0.9589995014667511,0.0
70,0.7225192308425903,-0.34246686220169065,-0.4980011250078678,-0.44232701063156127,-0.34005276739597323,-0.778792732656002,-0.26569265365600586,-0.3237529397010803,-0.48944926977157593,-0.346595892906189,-0.9589995014667511,0.0
71,0.7225192308425903,-0.31941272377967833,-0.4980011250078678,-0.44232701063156127,-0.34005276739597323,-0.778792732656002,-0.26569265365600586,-0.3237529397010803,-0.48944926977157593,-0.346595892906189,-0.9484632503986359,0.0
72,0.7562466555833817,-0.31941272377967833,-0.5068307664990425,-0.44232701063156127,-0.34005276739597323,-0.7880698981881141,-0.26569265365600586,-0.3237529397010803,-0.48944926977157593,-0.346595892906189,-0.9484632503986359,0.0
73,0.7899740803241729,-0.31941272377967833,-0.5068307664990425,-0.44232701063156127,-0.34005276739597323,-0.7880698981881141,-0.26569265365600586,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.9379269993305206,0.0
74,0.7899740803241729,-0.31941272377967833,-0.5068307664990425,-0.44232701063156127,-0.34005276739597323,-0.7880698981881141,-0.26569265365600586,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.9484632503986359,0.0
75,0.7899740803241729,-0.34246686220169065,-0.5068307664990425,-0.44232701063156127,-0.34005276739597323,-0.7880698981881141,-0.26569265365600586,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.9589995014667511,0.0
76,0.8237015050649643,-0.34246686220169065,-0.5068307664990425,-0.44232701063156127,-0.34005276739597323,-0.7880698981881141,-0.26569265365600586,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.9484632503986359,0.0
77,0.8237015050649643,-0.34246686220169065,-0.5068307664990425,-0.44232701063156127,-0.34005276739597323,-0.7880698981881141,-0.26569265365600586,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.9484632503986359,0.0
78,0.8237015050649643,-0.3655210018157959,-0.4917363946139812,-0.44232701063156127,-0.34005276739597323,-0.7973470637202262,-0.26569265365600586,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.9484632503986359,0.0
79,0.7702447974681854,-0.3520351958274841,-0.4917363946139812,-0.4042055702209473,-0.34005276739597323,-0.7787927336990833,-0.26569265365600586,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.9484632503986359,0.0
80,0.7167880898714065,-0.31549525141716006,-0.47664202272892,-0.38015362024307253,-0.34005276739597323,-0.7787927336990833,-0.26569265365600586,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.9484632503986359,0.0
81,0.7167880898714065,-0.31549525141716006,-0.47664202272892,-0.38015362024307253,-0.34005276739597323,-0.7934966929256916,-0.26569265365600586,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.9379269993305206,0.0
82,0.7167880898714065,-0.31549525141716006,-0.47664202272892,-0.38015362024307253,-0.34005276739597323,-0.7787927336990833,-0.26569265365600586,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.9379269993305206,0.0
83,0.7505155146121979,-0.3520351958274841,-0.4854716642200947,-0.38015362024307253,-0.34005276739597323,-0.7787927336990833,-0.26569265365600586,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.9379269993305206,0.0
84,0.7505155146121979,-0.3750893342494965,-0.5005660361051559,-0.38015362024307253,-0.34005276739597323,-0.7787927336990833,-0.26569265365600586,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.9379269993305206,0.0
85,0.7702447974681854,-0.3520351958274841,-0.5005660361051559,-0.38015362024307253,-0.34005276739597323,-0.7787927336990833,-0.26569265365600586,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.9484632503986359,0.0
86,0.7702447974681854,-0.3520351958274841,-0.5005660361051559,-0.4042055702209473,-0.34005276739597323,-0.7787927336990833,-0.3073019695281982,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.9589995014667511,0.0
87,0.7365173727273941,-0.3289810574054718,-0.5244900494813919,-0.4042055702209473,-0.34005276739597323,-0.7880698992311954,-0.3073019695281982,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.9589995014667511,0.0
88,0.6582047128677369,-0.3655210018157959,-0.5395844213664531,-0.4042055702209473,-0.34005276739597323,-0.7787927336990833,-0.3073019695281982,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.9589995014667511,0.0
89,0.6244772881269455,-0.34246686339378357,-0.5395844213664531,-0.4042055702209473,-0.34005276739597323,-0.764088774472475,-0.3073019695281982,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.9589995014667511,0.0
90,0.6244772881269455,-0.34246686339378357,-0.5156604079902172,-0.4042055702209473,-0.34005276739597323,-0.7733659400045871,-0.3489112854003906,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.9589995014667511,0.0
91,0.6244772881269455,-0.3059269189834595,-0.5156604079902172,-0.4042055702209473,-0.34005276739597323,-0.7826431055366992,-0.3489112854003906,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.9484632503986359,0.0
92,0.6582047128677369,-0.3289810574054718,-0.5005660361051559,-0.4042055702209473,-0.34005276739597323,-0.7919202710688115,-0.3489112854003906,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.9484632503986359,0.0
93,0.6582047128677369,-0.3289810574054718,-0.4854716642200947,-0.44232701063156127,-0.34005276739597323,-0.7919202710688115,-0.3489112854003906,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.9484632503986359,0.0
94,0.7256595665216445,-0.3289810574054718,-0.4854716642200947,-0.44232701063156127,-0.34005276739597323,-0.7826431055366992,-0.3489112854003906,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.9484632503986359,0.0
95,0.8039722263813018,-0.3289810574054718,-0.4854716642200947,-0.44232701063156127,-0.34005276739597323,-0.7826431055366992,-0.3489112854003906,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.9484632503986359,0.0
96,0.8376996511220932,-0.3289810574054718,-0.4854716642200947,-0.466378960609436,-0.34005276739597323,-0.7733659400045871,-0.3489112854003906,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.9484632503986359,0.0
97,0.8376996511220932,-0.3289810574054718,-0.4854716642200947,-0.466378960609436,-0.34005276739597323,-0.7733659400045871,-0.3489112854003906,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.9589995014667511,0.0
98,0.8039722222089768,-0.3059269189834595,-0.4854716642200947,-0.466378960609436,-0.34005276739597323,-0.7733659400045871,-0.3489112854003906,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.9589995014667511,0.0
99,0.7791162699460983,-0.3289810574054718,-0.4854716642200947,-0.44232701063156127,-0.34005276739597323,-0.7733659400045871,-0.3489112854003906,-0.3237529397010803,-0.48944926977157593,-0.38439898669719696,-0.9589995014667511,0.0
100,0.8128436946868897,-0.3289810574054718,-0.46154765084385874,-0.4182750606536865,-0.34005276739597323,-0.764088774472475,-0.3489112854003906,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.9484632503986359,0.0
101,0.8465711236000061,-0.3520351958274841,-0.46154765084385874,-0.4182750606536865,-0.34005276739597323,-0.764088774472475,-0.3489112854003906,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.9379269993305206,0.0
102,0.8128436988592148,-0.3520351958274841,-0.46154765084385874,-0.4182750606536865,-0.34005276739597323,-0.764088774472475,-0.3489112854003906,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.9484632503986359,0.0
103,0.8663004064559936,-0.3750893342494965,-0.46154765084385874,-0.4182750606536865,-0.34005276739597323,-0.7548116089403629,-0.3489112854003906,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.9484632503986359,0.0
104,0.8663004064559936,-0.3750893342494965,-0.44645327895879744,-0.3942231106758118,-0.34005276739597323,-0.7455344434082508,-0.3489112854003906,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.9484632503986359,0.0
105,0.8325729817152023,-0.3981434726715088,-0.44645327895879744,-0.4182750606536865,-0.34005276739597323,-0.7548116089403629,-0.3489112854003906,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.9484632503986359,0.0
106,0.7651181280612945,-0.3750893342494965,-0.4703772923350334,-0.4182750606536865,-0.34005276739597323,-0.7548116089403629,-0.3489112854003906,-0.3237529397010803,-0.5123460924625397,-0.38439898669719696,-0.9589995014667511,0.0
107,0.7205328929424286,-0.3750893342494965,-0.4854716642200947,-0.4182750606536865,-0.34005276739597323,-0.7763525192439557,-0.3489112854003906,-0.3237529397010803,-0.5352429151535034,-0.38439898669719696,-0.975699064731598,0.0
108,0.7205328929424286,-0.3981434726715088,-0.5005660361051559,-0.4182750606536865,-0.34005276739597323,-0.7763525192439557,-0.3489112854003906,-0.3237529397010803,-0.5352429151535034,-0.38439898669719696,-0.975699064731598,0.0
109,0.754260321855545,-0.3981434726715088,-0.5005660361051559,-0.4182750606536865,-0.3690679371356964,-0.7817793129384518,-0.3489112854003906,-0.3237529397010803,-0.5352429151535034,-0.42220208048820496,-0.975699064731598,0.0
110,0.7345310389995575,-0.3750893342494965,-0.5005660361051559,-0.4182750606536865,-0.3690679371356964,-0.7817793129384518,-0.3489112854003906,-0.3237529397010803,-0.5352429151535034,-0.42220208048820496,-0.9651628136634827,0.0
111,0.7008036142587661,-0.3981434726715088,-0.4854716642200947,-0.4182750606536865,-0.3690679371356964,-0.7817793129384518,-0.3489112854003906,-0.3237529397010803,-0.5352429151535034,-0.42220208048820496,-0.9651628136634827,0.0
112,0.7345310431718827,-0.3981434726715088,-0.4854716642200947,-0.4182750606536865,-0.3690679371356964,-0.7632249829173088,-0.3489112854003906,-0.3237529397010803,-0.5352429151535034,-0.42220208048820496,-0.9546265625953674,0.0
113,0.7345310431718827,-0.3981434726715088,-0.4854716642200947,-0.4182750606536865,-0.3690679371356964,-0.7632249829173088,-0.3489112854003906,-0.3237529397010803,-0.5352429151535034,-0.42220208048820496,-0.9546265625953674,0.0
114,0.7345310431718827,-0.3750893342494965,-0.47664202272892,-0.4182750606536865,-0.3690679371356964,-0.7725021484494209,-0.3489112854003906,-0.3237529397010803,-0.5352429151535034,-0.42220208048820496,-0.9546265625953674,0.0
115,0.714801760315895,-0.3385493898391724,-0.47664202272892,-0.4182750606536865,-0.3690679371356964,-0.7725021484494209,-0.3489112854003906,-0.3237529397010803,-0.5352429151535034,-0.42220208048820496,-0.9546265625953674,0.0
116,0.714801760315895,-0.31549525141716006,-0.5005660361051559,-0.4182750606536865,-0.3690679371356964,-0.7725021484494209,-0.3489112854003906,-0.3237529397010803,-0.5352429151535034,-0.42220208048820496,-0.9546265625953674,0.0
117,0.714801760315895,-0.31549525141716006,-0.5005660361051559,-0.4182750606536865,-0.3690679371356964,-0.7725021484494209,-0.3489112854003906,-0.3237529397010803,-0.5352429151535034,-0.42220208048820496,-0.9546265625953674,0.0
118,0.7485291868448257,-0.31549525141716006,-0.5156604079902172,-0.4182750606536865,-0.3690679371356964,-0.7725021484494209,-0.3489112854003906,-0.3237529397010803,-0.5352429151535034,-0.42220208048820496,-0.9546265625953674,0.0
119,0.7822566157579423,-0.31549525141716006,-0.5395844213664531,-0.4182750606536865,-0.3690679371356964,-0.7577981892228126,-0.3489112854003906,-0.3237529397010803,-0.5352429151535034,-0.42220208048820496,-0.9546265625953674,0.0
120,0.7485291910171509,-0.31549525141716006,-0.5635084347426891,-0.44232701063156127,-0.3690679371356964,-0.7485210236907005,-0.3489112854003906,-0.3237529397010803,-0.5352429151535034,-0.42220208048820496,-0.9546265625953674,0.0
121,0.8357133251428605,-0.3385493898391724,-0.5635084347426891,-0.44232701063156127,-0.3690679371356964,-0.7338170644640922,-0.3489112854003906,-0.3237529397010803,-0.5352429151535034,-0.42220208048820496,-0.9546265625953674,0.0
122,0.8357133251428605,-0.3385493898391724,-0.5635084347426891,-0.44232701063156127,-0.3690679371356964,-0.7338170644640922,-0.3489112854003906,-0.3237529397010803,-0.5352429151535034,-0.42220208048820496,-0.9546265625953674,0.0
